codigo_distrito,distrito,codigo_concelho,concelho,codigo_freguesia,freguesia,eleitores
8,Faro,807,Lagos,80704,Odiáxere,41004
8,Faro,807,Lagos,80707,União das freguesias de Bensafrim e Barão de São João,49774
8,Faro,807,Lagos,80708,São Gonçalo de Lagos,32869
8,Faro,808,Loulé,80801,Almancil,41186
8,Faro,808,Loulé,80802,Alte,29169
8,Faro,808,Loulé,80803,Ameixial,3582
8,Faro,808,Loulé,80804,Boliqueime,13540
8,Faro,808,Loulé,80805,Quarteira,17701
8,Faro,808,Loulé,80807,Salir,36193
8,Faro,808,Loulé,80808,Loulé (São Clemente),8786
8,Faro,808,Loulé,80809,Loulé (São Sebastião),19076
8,Faro,808,Loulé,80812,"União de freguesias de Querença, Tôr e Benafim",28912
8,Faro,809,Monchique,80901,Alferce,45960
8,Faro,809,Monchique,80902,Marmelete,31966
8,Faro,809,Monchique,80903,Monchique,8157
8,Faro,810,Olhão,81003,Olhão,2091
8,Faro,810,Olhão,81004,Pechão,41489
8,Faro,810,Olhão,81005,Quelfes,40103
8,Faro,810,Olhão,81006,União das freguesias de Moncarapacho e Fuseta,15882
8,Faro,811,Portimão,81101,Alvor,46716
8,Faro,811,Portimão,81102,Mexilhoeira Grande,10579
8,Faro,811,Portimão,81103,Portimão,20565
8,Faro,812,São Brás de Alportel,81201,São Brás de Alportel,36299
8,Faro,813,Silves,81303,Armação de Pêra,1096
8,Faro,813,Silves,81305,São Bartolomeu de Messines,36392
8,Faro,813,Silves,81306,São Marcos da Serra,26938
8,Faro,813,Silves,81307,Silves,6308
8,Faro,813,Silves,81309,União das freguesias de Alcantarilha e Pêra,14925
8,Faro,813,Silves,81310,União das freguesias de Algoz e Tunes,7635
8,Faro,814,Tavira,81401,Cachopo,30441
8,Faro,814,Tavira,81404,Santa Catarina da Fonte do Bispo,7898
8,Faro,814,Tavira,81408,Santa Luzia,42648
8,Faro,814,Tavira,81410,União das freguesias de Conceição e Cabanas de Tavira,10290
8,Faro,814,Tavira,81411,União das freguesias de Luz de Tavira e Santo Estêvão,32861
8,Faro,814,Tavira,81412,União das freguesias de Tavira (Santa Maria e Santiago),47163
8,Faro,815,Vila do Bispo,81501,Barão de São Miguel,19327
8,Faro,815,Vila do Bispo,81502,Budens,33549
8,Faro,815,Vila do Bispo,81504,Sagres,46429
8,Faro,815,Vila do Bispo,81506,Vila do Bispo e Raposeira,18119
8,Faro,816,Vila Real de Santo António,81601,Vila Nova de Cacela,27429
8,Faro,816,Vila Real de Santo António,81602,Vila Real de Santo António,31821
8,Faro,816,Vila Real de Santo António,81603,Monte Gordo,31147
9,Guarda,901,Aguiar da Beira,90102,Carapito,16173
9,Guarda,901,Aguiar da Beira,90103,Cortiçada,30135
9,Guarda,901,Aguiar da Beira,90105,Dornelas,36327
9,Guarda,901,Aguiar da Beira,90106,Eirado,9679
9,Guarda,901,Aguiar da Beira,90107,Forninhos,25338
9,Guarda,901,Aguiar da Beira,90109,Pena Verde,12691
9,Guarda,901,Aguiar da Beira,90110,Pinheiro,39480
9,Guarda,901,Aguiar da Beira,90114,União das freguesias de Aguiar da Beira e Coruche,33508
9,Guarda,901,Aguiar da Beira,90115,União das freguesias de Sequeiros e Gradiz,49109
9,Guarda,901,Aguiar da Beira,90116,União das freguesias de Souto de Aguiar da Beira e Valverde,9146
9,Guarda,902,Almeida,90203,Almeida,4775
9,Guarda,902,Almeida,90207,Castelo Bom,18304
9,Guarda,902,Almeida,90209,Freineda,27393
9,Guarda,902,Almeida,90210,Freixo,22474
9,Guarda,902,Almeida,90213,Malhada Sorda,33475
9,Guarda,902,Almeida,90219,Nave de Haver,17709
9,Guarda,902,Almeida,90224,São Pedro de Rio Seco,368
9,Guarda,902,Almeida,90227,Vale da Mula,18736
9,Guarda,902,Almeida,90229,Vilar Formoso,47782
9,Guarda,902,Almeida,90230,"União das freguesias de Amoreira, Parada e Cabreira",19766
9,Guarda,902,Almeida,90231,"União das freguesias de Azinhal, Peva e Valverde",38665
9,Guarda,902,Almeida,90232,"União das freguesias de Castelo Mendo, Ade, Monteperobolso e Mesquitela",38205
9,Guarda,902,Almeida,90233,União das freguesias de Junça e Naves,43449
9,Guarda,902,Almeida,90234,"União das freguesias de Leomil, Mido, Senouras e Aldeia Nova",32289
9,Guarda,902,Almeida,90235,União das freguesias de Malpartida e Vale de Coelha,9938
9,Guarda,902,Almeida,90236,União das freguesias de Miuzela e Porto de Ovelha,29464
9,Guarda,903,Celorico da Beira,90302,Baraçal,35496
9,Guarda,903,Celorico da Beira,90304,Carrapichana,31941
9,Guarda,903,Celorico da Beira,90306,Forno Telheiro,22818
9,Guarda,903,Celorico da Beira,90307,Lajeosa do Mondego,21986
9,Guarda,903,Celorico da Beira,90308,Linhares,36370
9,Guarda,903,Celorico da Beira,90309,Maçal do Chão,35814
9,Guarda,903,Celorico da Beira,90310,Mesquitela,24920
9,Guarda,903,Celorico da Beira,90311,Minhocal,30041
9,Guarda,903,Celorico da Beira,90312,Prados,21288
9,Guarda,903,Celorico da Beira,90314,Ratoeira,12563
9,Guarda,903,Celorico da Beira,90318,Vale de Azares,45911
9,Guarda,903,Celorico da Beira,90322,Casas do Soeiro,15850
9,Guarda,903,Celorico da Beira,90323,União das freguesias de Açores e Velosa,37673
9,Guarda,903,Celorico da Beira,90324,União das freguesias de Celorico (São Pedro e Santa Maria) e Vila Boa do Mondego,25298
9,Guarda,903,Celorico da Beira,90325,"União das freguesias de Cortiçô da Serra, Vide entre Vinhas e Salgueirais",15506
9,Guarda,903,Celorico da Beira,90326,União das freguesias de Rapa e Cadafaz,27120
9,Guarda,904,Figueira de Castelo Rodrigo,90403,Castelo Rodrigo,3060
9,Guarda,904,Figueira de Castelo Rodrigo,90406,Escalhão,21052
9,Guarda,904,Figueira de Castelo Rodrigo,90408,Figueira de Castelo Rodrigo,49004
9,Guarda,904,Figueira de Castelo Rodrigo,90410,Mata de Lobos,31196
9,Guarda,904,Figueira de Castelo Rodrigo,90415,Vermiosa,46417
9,Guarda,904,Figueira de Castelo Rodrigo,90418,"União das freguesias de Algodres, Vale de Afonsinho e Vilar de Amargo",25184
9,Guarda,904,Figueira de Castelo Rodrigo,90419,União das freguesias de Almofala e Escarigo,25502
9,Guarda,904,Figueira de Castelo Rodrigo,90420,União das freguesias de Cinco Vilas e Reigada,43695
9,Guarda,904,Figueira de Castelo Rodrigo,90421,"União das freguesias de Freixeda do Torrão, Quintã de Pêro Martins e Penha de Águia",42930
9,Guarda,904,Figueira de Castelo Rodrigo,90422,União das freguesias do Colmeal e Vilar Torpim,10168
9,Guarda,905,Fornos de Algodres,90501,Algodres,32661
9,Guarda,905,Fornos de Algodres,90502,Casal Vasco,2626
9,Guarda,905,Fornos de Algodres,90504,Figueiró da Granja,8473
9,Guarda,905,Fornos de Algodres,90505,Fornos de Algodres,33118
9,Guarda,905,Fornos de Algodres,90507,Infias,38878
9,Guarda,905,Fornos de Algodres,90509,Maceira,21957
9,Guarda,905,Fornos de Algodres,90510,Matança,6777
9,Guarda,905,Fornos de Algodres,90511,Muxagata,29055
9,Guarda,905,Fornos de Algodres,90512,Queiriz,6734
9,Guarda,905,Fornos de Algodres,90517,União das freguesias de Cortiçô e Vila Chã,34668
9,Guarda,905,Fornos de Algodres,90518,"União das freguesias de Juncais, Vila Ruiva e Vila Soeiro do Chão",30145
9,Guarda,905,Fornos de Algodres,90519,União das freguesias de Sobral Pichorro e Fuinhas,1205
9,Guarda,906,Gouveia,90602,Arcozelo,47546
9,Guarda,906,Gouveia,90603,Cativelos,9647
9,Guarda,906,Gouveia,90605,Folgosinho,27068
9,Guarda,906,Gouveia,90612,Nespereira,43111
9,Guarda,906,Gouveia,90613,Paços da Serra,10316
9,Guarda,906,Gouveia,90614,Ribamondego,5103
9,Guarda,906,Gouveia,90617,São Paio,30968
9,Guarda,906,Gouveia,90619,Vila Cortês da Serra,17568
9,Guarda,906,Gouveia,90620,Vila Franca da Serra,22387
9,Guarda,906,Gouveia,90621,Vila Nova de Tazem,41045
9,Guarda,906,Gouveia,90623,União das freguesias de Aldeias e Mangualde da Serra,45597
9,Guarda,906,Gouveia,90624,União das freguesias de Figueiró da Serra e Freixo da Serra,26249
9,Guarda,906,Gouveia,90625,Gouveia,42787
9,Guarda,906,Gouveia,90626,União das freguesias de Melo e Nabais,5463
9,Guarda,906,Gouveia,90627,União das freguesias de Moimenta da Serra e Vinhó,21732
9,Guarda,906,Gouveia,90628,União das freguesias de Rio Torto e Lagarinhos,44394
9,Guarda,907,Guarda,90703,Aldeia do Bispo,35171
9,Guarda,907,Guarda,90704,Aldeia Viçosa,25104
9,Guarda,907,Guarda,90705,Alvendre,20952
9,Guarda,907,Guarda,90706,Arrifana,41277
9,Guarda,907,Guarda,90708,Avelãs da Ribeira,47301
9,Guarda,907,Guarda,90709,Benespera,49968
9,Guarda,907,Guarda,90711,Casal de Cinza,32178
9,Guarda,907,Guarda,90712,Castanheira,35656
9,Guarda,907,Guarda,90713,Cavadoude,2552
9,Guarda,907,Guarda,90714,Codesseiro,40665
9,Guarda,907,Guarda,90716,Faia,4684
9,Guarda,907,Guarda,90717,Famalicão,15585
9,Guarda,907,Guarda,90718,Fernão Joanes,41563
9,Guarda,907,Guarda,90721,Gonçalo Bocas,45052
9,Guarda,907,Guarda,90722,João Antão,19033
9,Guarda,907,Guarda,90723,Maçainhas,15108
9,Guarda,907,Guarda,90724,Marmeleiro,49140
9,Guarda,907,Guarda,90725,Meios,6123
9,Guarda,907,Guarda,90728,Panoias de Cima,28640
9,Guarda,907,Guarda,90729,Pega,6651
9,Guarda,907,Guarda,90730,Pêra do Moço,41733
9,Guarda,907,Guarda,90732,Porto da Carne,46330
9,Guarda,907,Guarda,90734,Ramela,6786
9,Guarda,907,Guarda,90738,Santana da Azinha,29276
9,Guarda,907,Guarda,90744,Sobral da Serra,11102
9,Guarda,907,Guarda,90746,Vale de Estrela,45682
9,Guarda,907,Guarda,90747,Valhelhas,19825
9,Guarda,907,Guarda,90748,Vela,2097
9,Guarda,907,Guarda,90749,Videmonte,3214
9,Guarda,907,Guarda,90750,Vila Cortês do Mondego,21458
9,Guarda,907,Guarda,90751,Vila Fernando,3877
9,Guarda,907,Guarda,90752,Vila Franca do Deão,19426
9,Guarda,907,Guarda,90753,Vila Garcia,23692
9,Guarda,907,Guarda,90757,Gonçalo,24765
9,Guarda,907,Guarda,90758,Guarda,28425
9,Guarda,907,Guarda,90759,Jarmelo São Miguel,9740
9,Guarda,907,Guarda,90760,Jarmelo São Pedro,16203
9,Guarda,907,Guarda,90761,União de freguesias de Avelãs de Ambom e Rocamondo,35010
9,Guarda,907,Guarda,90762,União de freguesias de Corujeira e Trinta,27204
9,Guarda,907,Guarda,90763,"União de freguesias de Mizarela, Pêro Soares e Vila Soeiro",37288
9,Guarda,907,Guarda,90764,União de freguesias de Pousade e Albardo,44882
9,Guarda,907,Guarda,90765,União de freguesias de Rochoso e Monte Margarida,12000
9,Guarda,907,Guarda,90766,Adão,11340
9,Guarda,908,Manteigas,90801,Sameiro,11673
9,Guarda,908,Manteigas,90802,Manteigas (Santa Maria),5375
9,Guarda,908,Manteigas,90803,Manteigas (São Pedro),40143
9,Guarda,908,Manteigas,90804,Vale de Amoreira,25270
9,Guarda,909,Mêda,90901,Aveloso,40813
9,Guarda,909,Mêda,90902,Barreira,44969
9,Guarda,909,Mêda,90905,Coriscada,15983
9,Guarda,909,Mêda,90907,Longroiva,32815
9,Guarda,909,Mêda,90908,Marialva,38417
9,Guarda,909,Mêda,90912,Poço do Canto,9579
9,Guarda,909,Mêda,90914,Rabaçal,15416
9,Guarda,909,Mêda,90915,Ranhados,30421
9,Guarda,909,Mêda,90917,"Mêda, Outeiro de Gatos e Fonte Longa",42005
9,Guarda,909,Mêda,90918,Prova e Casteição,16844
9,Guarda,909,Mêda,90919,"União das freguesias de Vale Flor, Carvalhal e Pai Penela",30318
9,Guarda,910,Pinhel,91009,Ervedosa,16933
9,Guarda,910,Pinhel,91010,Freixedas,43902
9,Guarda,910,Pinhel,91012,Lamegal,815
9,Guarda,910,Pinhel,91013,Lameiras,30690
9,Guarda,910,Pinhel,91014,Manigoto,19050
9,Guarda,910,Pinhel,91015,Pala,44607
9,Guarda,910,Pinhel,91017,Pinhel,36021
9,Guarda,910,Pinhel,91018,Pínzio,10553
9,Guarda,910,Pinhel,91024,Souro Pires,5040
9,Guarda,910,Pinhel,91027,Vascoveiro,29149
9,Guarda,910,Pinhel,91028,Agregação das freguesias Sul de Pinhel,22846
9,Guarda,910,Pinhel,91032,Alto do Palurdo,38707
9,Guarda,910,Pinhel,91029,Alverca da Beira/Bouça Cova,19805
9,Guarda,910,Pinhel,91030,Terras de Massueime,42073
9,Guarda,910,Pinhel,91035,União das freguesias de Atalaia e Safurdão,28007
9,Guarda,910,Pinhel,91031,Valbom/Bogalhal,45440
9,Guarda,910,Pinhel,91033,Vale do Côa,16590
9,Guarda,910,Pinhel,91034,Vale do Massueime,30139
9,Guarda,911,Sabugal,91101,Águas Belas,19999
9,Guarda,911,Sabugal,91102,Aldeia do Bispo,13255
9,Guarda,911,Sabugal,91103,Aldeia da Ponte,25411
9,Guarda,911,Sabugal,91106,Aldeia Velha,31867
9,Guarda,911,Sabugal,91107,Alfaiates,7189
9,Guarda,911,Sabugal,91109,Baraçal,15745
9,Guarda,911,Sabugal,91110,Bendada,25193
9,Guarda,911,Sabugal,91111,Bismula,37681
9,Guarda,911,Sabugal,91112,Casteleiro,23724
9,Guarda,911,Sabugal,91113,Cerdeira,37870
9,Guarda,911,Sabugal,91114,Fóios,19590
9,Guarda,911,Sabugal,91118,Malcata,46027
9,Guarda,911,Sabugal,91120,Nave,19548
9,Guarda,911,Sabugal,91123,Quadrazais,1637
9,Guarda,911,Sabugal,91124,Quintas de São Bartolomeu,43337
9,Guarda,911,Sabugal,91125,Rapoula do Côa,26139
9,Guarda,911,Sabugal,91126,Rebolosa,18188
9,Guarda,911,Sabugal,91127,Rendo,730
9,Guarda,911,Sabugal,91133,Sortelha,37288
9,Guarda,911,Sabugal,91134,Souto,45144
9,Guarda,911,Sabugal,91136,Vale de Espinho,49002
9,Guarda,911,Sabugal,91138,Vila Boa,3414
9,Guarda,911,Sabugal,91139,Vila do Touro,39941
9,Guarda,911,Sabugal,91141,"União das freguesias de Aldeia da Ribeira, Vilar Maior e Badamalos",49035
9,Guarda,911,Sabugal,91142,União das freguesias de Lajeosa e Forcalhos,32753
9,Guarda,911,Sabugal,91143,"União das freguesias de Pousafoles do Bispo, Pena Lobo e Lomba",18956
9,Guarda,911,Sabugal,91144,"União das freguesias de Ruvina, Ruivós e Vale das Éguas",15281
9,Guarda,911,Sabugal,91145,União das freguesias do Sabugal e Aldeia de Santo António,39984
9,Guarda,911,Sabugal,91146,União das freguesias de Santo Estêvão e Moita,23289
9,Guarda,911,Sabugal,91147,União das freguesias de Seixo do Côa e Vale Longo,14552
9,Guarda,912,Seia,91201,Alvoco da Serra,41921
9,Guarda,912,Seia,91205,Girabolhos,12660
9,Guarda,912,Seia,91207,Loriga,40890
9,Guarda,912,Seia,91208,Paranhos,16625
9,Guarda,912,Seia,91209,Pinhanços,44617
9,Guarda,912,Seia,91210,Sabugueiro,49717
9,Guarda,912,Seia,91212,Sandomil,47446
9,Guarda,912,Seia,91213,Santa Comba,43400
9,Guarda,912,Seia,91216,Santiago,44820
9,Guarda,912,Seia,91219,Sazes da Beira,9163
9,Guarda,912,Seia,91221,Teixeira,41372
9,Guarda,912,Seia,91224,Travancinha,6567
9,Guarda,912,Seia,91225,Valezim,41321
9,Guarda,912,Seia,91228,Vila Cova à Coelheira,42558
9,Guarda,912,Seia,91230,União das freguesias de Carragozela e Várzea de Meruge,2783
9,Guarda,912,Seia,91231,União das freguesias de Sameice e Santa Eulália,20446
9,Guarda,912,Seia,91232,União das freguesias de Santa Marinha e São Martinho,29089
9,Guarda,912,Seia,91233,"União das freguesias de Seia, São Romão e Lapa dos Dinheiros",2386
9,Guarda,912,Seia,91234,União das freguesias de Torrozelo e Folhadosa,38182
9,Guarda,912,Seia,91235,União das freguesias de Tourais e Lajes,24111
9,Guarda,912,Seia,91236,União das freguesias de Vide e Cabeça,48195
9,Guarda,913,Trancoso,91301,Aldeia Nova,8812
9,Guarda,913,Trancoso,91303,Castanheira,6106
9,Guarda,913,Trancoso,91304,Cogula,19540
9,Guarda,913,Trancoso,91305,Cótimos,21611
9,Guarda,913,Trancoso,91307,Fiães,49186
9,Guarda,913,Trancoso,91309,Granja,27430
9,Guarda,913,Trancoso,91310,Guilheiro,11710
9,Guarda,913,Trancoso,91311,Moimentinha,13359
9,Guarda,913,Trancoso,91312,Moreira de Rei,8861
9,Guarda,913,Trancoso,91313,Palhais,35550
9,Guarda,913,Trancoso,91314,Póvoa do Concelho,24176
9,Guarda,913,Trancoso,91315,Reboleiro,34989
9,Guarda,913,Trancoso,91316,Rio de Mel,33085
9,Guarda,913,Trancoso,91321,Tamanhos,18060
9,Guarda,913,Trancoso,91325,Valdujo,10983
9,Guarda,913,Trancoso,91330,União das freguesias de Freches e Torres,17040
9,Guarda,913,Trancoso,91331,"União das freguesias de Torre do Terrenho, Sebadelhe da Serra e Terrenho",31778
9,Guarda,913,Trancoso,91332,União das freguesias de Trancoso (São Pedro e Santa Maria) e Souto Maior,19542
9,Guarda,913,Trancoso,91333,União das freguesias de Vale do Seixo e Vila Garcia,49126
9,Guarda,913,Trancoso,91334,União das freguesias de Vila Franca das Naves e Feital,22398
9,Guarda,913,Trancoso,91335,União das freguesias de Vilares e Carnicães,7747
9,Guarda,914,Vila Nova de Foz Côa,91401,Almendra,30892
9,Guarda,914,Vila Nova de Foz Côa,91402,Castelo Melhor,5134
9,Guarda,914,Vila Nova de Foz Côa,91403,Cedovim,9424
9,Guarda,914,Vila Nova de Foz Côa,91404,Chãs,49624
9,Guarda,914,Vila Nova de Foz Côa,91405,Custóias,14985
9,Guarda,914,Vila Nova de Foz Côa,91407,Horta,44523
9,Guarda,914,Vila Nova de Foz Côa,91410,Muxagata,47662
9,Guarda,914,Vila Nova de Foz Côa,91411,Numão,44397
9,Guarda,914,Vila Nova de Foz Côa,91412,Santa Comba,26244
9,Guarda,914,Vila Nova de Foz Côa,91414,Sebadelhe,36724
9,Guarda,914,Vila Nova de Foz Côa,91415,Seixas,24171
9,Guarda,914,Vila Nova de Foz Côa,91416,Touça,6118
9,Guarda,914,Vila Nova de Foz Côa,91418,Freixo de Numão,26058
9,Guarda,914,Vila Nova de Foz Côa,91419,Vila Nova de Foz Côa,1112
10,Leiria,1001,Alcobaça,100102,Alfeizerão,17531
10,Leiria,1001,Alcobaça,100104,Bárrio,35364
10,Leiria,1001,Alcobaça,100105,Benedita,8299
10,Leiria,1001,Alcobaça,100106,Cela,30004
10,Leiria,1001,Alcobaça,100108,Évora de Alcobaça,24355
10,Leiria,1001,Alcobaça,100109,Maiorga,44294
10,Leiria,1001,Alcobaça,100112,São Martinho do Porto,49287
10,Leiria,1001,Alcobaça,100114,Turquel,44262
10,Leiria,1001,Alcobaça,100116,Vimeiro,17381
10,Leiria,1001,Alcobaça,100120,Aljubarrota,38509
10,Leiria,1001,Alcobaça,100121,União das freguesias de Alcobaça e Vestiaria,25170
10,Leiria,1001,Alcobaça,100122,"União das freguesias de Coz, Alpedriz e Montes",42047
10,Leiria,1001,Alcobaça,100123,União das freguesias de Pataias e Martingança,24544
10,Leiria,1002,Alvaiázere,100201,Almoster,7300
10,Leiria,1002,Alvaiázere,100204,Maçãs de Dona Maria,44426
10,Leiria,1002,Alvaiázere,100205,Pelmá,15523
10,Leiria,1002,Alvaiázere,100208,Alvaiázere,31098
10,Leiria,1002,Alvaiázere,100209,Pussos São Pedro,1840
10,Leiria,1003,Ansião,100301,Alvorge,40802
10,Leiria,1003,Ansião,100303,Avelar,36992
10,Leiria,1003,Ansião,100304,Chão de Couce,21696
10,Leiria,1003,Ansião,100306,Pousaflores,40182
10,Leiria,1003,Ansião,100307,Santiago da Guarda,14707
10,Leiria,1003,Ansião,100309,Ansião,42644
10,Leiria,1004,Batalha,100401,Batalha,4342
10,Leiria,1004,Batalha,100402,Reguengo do Fetal,41841
10,Leiria,1004,Batalha,100403,São Mamede,30626
10,Leiria,1004,Batalha,100404,Golpilheira,46145
10,Leiria,1005,Bombarral,100502,Carvalhal,20004
10,Leiria,1005,Bombarral,100503,Roliça,42748
10,Leiria,1005,Bombarral,100505,Pó,26958
10,Leiria,1005,Bombarral,100506,União das freguesias do Bombarral e Vale Covo,7846
10,Leiria,1006,Caldas da Rainha,100601,A dos Francos,9360
10,Leiria,1006,Caldas da Rainha,100602,Alvorninha,3171
10,Leiria,1006,Caldas da Rainha,100604,Carvalhal Benfeito,2638
10,Leiria,1006,Caldas da Rainha,100606,Foz do Arelho,20146
10,Leiria,1006,Caldas da Rainha,100607,Landal,32484
10,Leiria,1006,Caldas da Rainha,100608,Nadadouro,7810
10,Leiria,1006,Caldas da Rainha,100609,Salir de Matos,6569
10,Leiria,1006,Caldas da Rainha,100611,Santa Catarina,15587
10,Leiria,1006,Caldas da Rainha,100615,Vidais,35428
10,Leiria,1006,Caldas da Rainha,100617,"União das freguesias de Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório",9090
10,Leiria,1006,Caldas da Rainha,100618,União das freguesias de Caldas da Rainha - Santo Onofre e Serra do Bouro,25670
10,Leiria,1006,Caldas da Rainha,100619,União das freguesias de Tornada e Salir do Porto,29929
10,Leiria,1007,Castanheira de Pêra,100703,União das freguesias de Castanheira de Pêra e Coentral,24514
10,Leiria,1008,Figueiró dos Vinhos,100801,Aguda,44140
10,Leiria,1008,Figueiró dos Vinhos,100802,Arega,48902
10,Leiria,1008,Figueiró dos Vinhos,100803,Campelo,45844
10,Leiria,1008,Figueiró dos Vinhos,100806,União das freguesias de Figueiró dos Vinhos e Bairradas,35602
10,Leiria,1009,Leiria,100901,Amor,27667
10,Leiria,1009,Leiria,100902,Arrabal,38691
10,Leiria,1009,Leiria,100907,Caranguejeira,48845
10,Leiria,1009,Leiria,100909,Coimbrão,47818
10,Leiria,1009,Leiria,100913,Maceira,10326
10,Leiria,1009,Leiria,100915,Milagres,27389
10,Leiria,1009,Leiria,100921,Regueira de Pontes,43120
10,Leiria,1009,Leiria,100925,Bajouca,6689
10,Leiria,1009,Leiria,100926,Bidoeira de Cima,32269
10,Leiria,1009,Leiria,100932,União das freguesias de Colmeias e Memória,40547
10,Leiria,1009,Leiria,100933,"União das freguesias de Leiria, Pousos, Barreira e Cortes",26946
10,Leiria,1009,Leiria,100934,União das freguesias de Marrazes e Barosa,18533
10,Leiria,1009,Leiria,100935,União das freguesias de Monte Real e Carvide,2344
10,Leiria,1009,Leiria,100936,União das freguesias de Monte Redondo e Carreira,45438
10,Leiria,1009,Leiria,100937,União das freguesias de Parceiros e Azoia,24483
10,Leiria,1009,Leiria,100938,União das freguesias de Santa Catarina da Serra e Chainça,14438
